time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloudcover,day_of_week,month,log_pm10,log_pm2_5,log_carbon_monoxide,log_nitrogen_dioxide,log_sulphur_dioxide,log_wind_speed_10m,log_cloudcover,AQI,hour,day,AQI_change_rate,AQI_rolling_mean_3hr,AQI_rolling_mean_6hr,PM2_5_rolling_mean_3hr,PM10_rolling_mean_3hr,temp_wind,humidity_pressure
2024-10-05 06:00:00,133.09,101.57,3070.83,111.04,24.8,0.03,24.7,71.0,6.3,1007.7,0.0,0.0,Saturday,10,4.9,4.63,8.03,4.72,3.25,1.99,0.0,174.787,6,5,-0.248,175.02,178.373,102.02,134.363,207.48,0.07
2024-10-05 07:00:00,140.41,107.72,3364.56,105.56,26.23,0.42,26.0,68.0,6.4,1008.0,0.0,0.0,Saturday,10,4.95,4.69,8.12,4.67,3.3,2.0,0.0,177.963,7,5,3.175,175.929,177.159,103.78,135.887,202.8,0.067
2024-10-05 08:00:00,155.52,121.09,4219.06,102.82,28.37,4.74,28.1,61.0,9.0,1008.7,0.0,0.0,Saturday,10,5.05,4.8,8.35,4.64,3.38,2.3,0.0,184.866,8,5,6.903,179.206,177.634,110.127,143.007,221.99,0.06
2024-10-05 09:00:00,153.39,120.6,4325.87,100.08,24.32,14.13,29.1,55.0,9.1,1009.3,0.0,0.0,Saturday,10,5.04,4.8,8.37,4.62,3.23,2.31,0.0,184.613,9,5,-0.253,182.481,178.75,116.47,149.773,235.71,0.054
2024-10-05 10:00:00,166.69,133.44,4486.08,119.27,23.13,31.47,29.8,54.0,9.6,1009.4,0.0,0.0,Saturday,10,5.12,4.9,8.41,4.79,3.18,2.36,0.0,191.243,10,5,6.63,186.908,181.418,125.043,158.533,187.74,0.053
2024-10-05 11:00:00,195.05,161.68,4432.68,141.2,23.37,78.68,30.6,53.0,6.8,1008.8,0.0,23.0,Saturday,10,5.28,5.09,8.4,4.96,3.19,2.05,3.18,212.079,11,5,20.836,195.979,187.592,138.573,171.71,195.84,0.053
2024-10-05 12:00:00,82.94,62.18,1001.36,25.7,28.815,183.11,28.4,57.0,11.1,1009.4,0.0,69.0,Saturday,10,4.43,4.15,6.91,3.28,3.4,2.49,4.25,154.449,12,5,-57.63,185.924,184.202,119.1,148.227,255.6,0.056
2024-10-05 13:00:00,75.54,54.76,660.9,10.97,23.13,188.83,27.1,63.0,11.1,1008.5,0.0,53.0,Saturday,10,4.34,4.02,6.5,2.48,3.18,2.49,3.99,148.424,13,5,-6.025,171.651,179.279,92.873,117.843,246.61,0.062
2024-10-05 14:00:00,73.33,53.4,627.52,10.62,21.46,188.83,28.5,58.0,3.8,1007.7,0.0,91.0,Saturday,10,4.31,4.0,6.44,2.45,3.11,1.57,4.52,145.075,14,5,-3.349,149.316,172.647,56.78,77.27,273.6,0.058
2024-10-05 15:00:00,75.69,56.03,734.33,17.14,21.93,185.97,26.2,70.0,18.3,1008.5,0.0,98.0,Saturday,10,4.34,4.04,6.6,2.9,3.13,2.96,4.6,151.274,15,5,6.198,148.258,167.091,54.73,74.853,178.16,0.069
2024-10-05 16:00:00,77.2,57.11,841.14,22.62,18.12,171.66,24.7,77.0,12.9,1009.0,0.0,100.0,Saturday,10,4.36,4.06,6.74,3.16,2.95,2.63,4.62,151.831,16,5,0.558,149.393,160.522,55.513,75.407,274.17,0.076
2024-10-05 17:00:00,72.65,52.68,854.49,24.33,12.4,147.34,25.3,73.0,10.4,1009.4,0.0,100.0,Saturday,10,4.3,3.98,6.75,3.23,2.6,2.43,4.62,143.303,17,5,-8.529,148.802,149.059,55.273,75.18,280.83,0.072
2024-10-05 18:00:00,78.84,59.72,1535.42,67.17,9.42,77.96,23.8,83.0,10.6,1009.2,0.0,100.0,Saturday,10,4.38,4.11,7.34,4.22,2.34,2.45,4.62,153.179,18,5,9.876,149.438,148.848,56.503,76.23,90.44,0.082
2024-10-05 19:00:00,91.1,71.5,2056.12,94.59,8.11,25.75,24.6,77.0,9.5,1009.0,0.0,100.0,Saturday,10,4.52,4.28,7.63,4.56,2.21,2.35,4.62,159.261,19,5,6.082,151.914,150.654,61.3,80.863,450.18,0.076
2024-10-05 20:00:00,98.88,78.73,2109.53,89.11,7.63,12.16,24.7,78.0,6.7,1009.3,0.0,100.0,Saturday,10,4.6,4.38,7.65,4.5,2.16,2.04,4.62,162.994,20,5,3.733,158.478,153.64,69.983,89.607,318.63,0.077
2024-10-05 21:00:00,106.38,85.2,2162.93,87.05,8.23,5.28,23.8,84.0,4.6,1009.9,0.0,100.0,Saturday,10,4.68,4.46,7.68,4.48,2.22,1.72,4.62,166.335,21,5,3.341,162.864,156.151,78.477,98.787,247.52,0.083
2024-10-05 22:00:00,115.68,92.64,2296.45,86.37,8.94,2.32,23.2,85.0,5.5,1010.7,0.0,95.0,Saturday,10,4.76,4.54,7.74,4.47,2.3,1.87,4.56,170.177,22,5,3.842,166.502,159.208,85.523,106.98,245.92,0.084
2024-10-05 23:00:00,123.4,98.5,2483.37,86.37,9.18,1.03,22.7,86.0,4.9,1010.7,0.0,0.0,Saturday,10,4.82,4.6,7.82,4.47,2.32,1.77,0.0,173.202,23,5,3.026,169.905,164.191,92.113,115.153,215.65,0.085
2024-10-06 00:00:00,121.87,97.09,2429.96,85.0,8.34,0.97,22.5,83.0,5.1,1010.3,0.0,0.0,Sunday,10,4.81,4.59,7.8,4.45,2.23,1.81,0.0,172.474,0,6,-0.728,171.951,167.407,96.077,120.317,150.75,0.082
2024-10-06 01:00:00,121.46,95.99,2349.85,81.57,7.75,0.97,21.9,84.0,6.1,1010.4,0.0,0.0,Sunday,10,4.81,4.57,7.76,4.41,2.17,1.96,0.0,171.906,1,6,-0.568,172.528,169.515,97.193,122.243,100.74,0.083
2024-10-06 02:00:00,125.82,97.79,2349.85,80.2,7.87,0.6,21.7,84.0,6.4,1010.6,0.0,0.0,Sunday,10,4.84,4.59,7.76,4.4,2.18,2.0,0.0,172.836,2,6,0.929,172.405,171.155,96.957,123.05,119.35,0.083
2024-10-06 03:00:00,125.12,95.24,2243.04,71.97,7.09,0.77,21.2,87.0,7.5,1010.7,0.0,0.0,Sunday,10,4.84,4.57,7.72,4.29,2.09,2.14,0.0,171.519,3,6,-1.317,172.087,172.019,96.34,124.133,103.88,0.086
2024-10-06 04:00:00,116.14,87.32,1949.31,58.26,5.19,2.1,22.0,80.0,5.8,1010.9,0.0,0.0,Sunday,10,4.76,4.48,7.58,4.08,1.82,1.92,0.0,167.43,4,6,-4.089,170.595,171.561,93.45,122.36,112.2,0.079
2024-10-06 05:00:00,103.85,77.95,1668.93,45.93,3.93,5.41,20.6,88.0,6.9,1011.3,0.0,0.0,Sunday,10,4.65,4.37,7.42,3.85,1.6,2.07,0.0,162.592,5,6,-4.838,167.18,169.793,86.837,115.037,105.06,0.087
2024-10-06 06:00:00,88.52,66.28,1415.25,37.7,3.81,14.31,18.8,85.0,4.3,1013.8,0.0,0.0,Sunday,10,4.49,4.21,7.26,3.66,1.57,1.67,0.0,156.566,6,6,-6.026,162.196,167.141,77.183,102.837,114.68,0.084
2024-10-06 07:00:00,81.55,61.18,1468.66,44.55,4.95,12.34,20.5,83.0,4.1,1014.3,0.0,0.0,Sunday,10,4.41,4.13,7.29,3.82,1.78,1.63,0.0,153.933,7,6,-2.633,157.697,164.146,68.47,91.307,131.2,0.082
2024-10-06 08:00:00,79.78,60.17,1789.09,50.72,6.2,13.77,23.4,69.0,3.4,1015.0,0.0,0.0,Sunday,10,4.39,4.11,7.49,3.95,1.97,1.48,0.0,153.411,8,6,-0.521,154.637,160.908,62.543,83.283,175.5,0.068
2024-10-06 09:00:00,77.33,58.48,1869.2,50.04,7.45,28.97,24.5,69.0,4.9,1015.6,0.0,0.0,Sunday,10,4.36,4.09,7.53,3.93,2.13,1.77,0.0,152.539,9,6,-0.873,153.294,157.745,59.943,79.553,142.1,0.068
2024-10-06 10:00:00,76.27,57.95,1789.09,48.67,7.87,55.79,25.8,66.0,7.3,1015.5,0.0,0.0,Sunday,10,4.35,4.08,7.49,3.91,2.18,2.12,0.0,152.265,10,6,-0.274,152.738,155.218,58.867,77.793,178.02,0.065
2024-10-06 11:00:00,74.73,57.75,1441.96,38.04,7.87,108.72,27.2,59.0,8.4,1015.1,0.0,1.0,Sunday,10,4.33,4.07,7.27,3.66,2.18,2.24,0.69,152.162,11,6,-0.103,152.322,153.479,58.06,76.11,116.96,0.058
2024-10-06 12:00:00,43.29,32.56,527.38,7.54,9.89,145.91,28.1,53.0,8.7,1014.5,0.0,6.0,Sunday,10,3.79,3.51,6.27,2.14,2.39,2.27,1.95,94.027,12,6,-58.134,132.818,143.056,49.42,64.763,115.21,0.052
2024-10-06 13:00:00,42.01,31.52,460.62,5.31,8.7,150.2,28.7,49.0,9.8,1013.5,0.0,15.0,Sunday,10,3.76,3.48,6.13,1.84,2.27,2.38,2.77,91.84,13,6,-2.187,112.677,132.707,40.61,53.343,97.58,0.048
2024-10-06 14:00:00,43.68,33.09,467.3,5.91,9.3,154.5,29.0,47.0,10.7,1012.6,0.0,11.0,Sunday,10,3.8,3.53,6.15,1.93,2.33,2.46,2.48,95.142,14,6,3.302,93.67,122.996,32.39,42.993,142.1,0.046
2024-10-06 15:00:00,50.66,39.77,607.49,11.82,8.58,158.79,29.1,47.0,10.7,1012.1,0.0,3.0,Sunday,10,3.94,3.71,6.41,2.55,2.26,2.46,1.39,111.514,15,6,16.372,99.499,116.158,34.793,45.45,212.43,0.046
2024-10-06 16:00:00,59.9,48.36,827.79,22.28,7.87,153.06,28.6,50.0,11.0,1011.8,0.0,7.0,Sunday,10,4.11,3.9,6.72,3.15,2.18,2.48,2.08,132.665,16,6,21.151,113.107,112.892,40.407,51.413,240.24,0.049
2024-10-06 17:00:00,66.42,53.95,1054.76,37.01,7.75,130.18,27.1,60.0,7.7,1011.9,0.0,0.0,Sunday,10,4.21,4.01,6.96,3.64,2.17,2.16,0.0,146.43,17,6,13.764,130.203,111.936,47.36,58.993,235.77,0.059
2024-10-06 18:00:00,79.74,65.18,1922.61,89.11,8.23,55.07,24.3,73.0,7.7,1012.8,0.0,2.0,Sunday,10,4.39,4.19,7.56,4.5,2.22,2.16,1.1,155.998,18,6,9.568,145.031,122.265,55.83,68.687,238.14,0.072
2024-10-06 19:00:00,98.24,80.19,2777.1,112.41,8.7,1.45,23.9,68.0,6.5,1013.5,0.0,0.0,Sunday,10,4.6,4.4,7.93,4.73,2.27,2.01,0.0,163.748,19,6,7.75,155.392,134.25,66.44,81.467,255.73,0.067
2024-10-06 20:00:00,113.13,91.6,3044.13,98.71,9.06,0.01,22.7,72.0,7.0,1013.9,0.0,0.0,Sunday,10,4.74,4.53,8.02,4.6,2.31,2.08,0.0,169.64,20,6,5.891,163.129,146.666,78.99,97.037,242.89,0.071
2024-10-06 21:00:00,127.77,103.16,3257.75,95.96,9.89,0.0,22.3,73.0,8.2,1014.0,0.0,0.0,Sunday,10,4.86,4.65,8.09,4.57,2.39,2.22,0.0,175.608,21,6,5.969,169.665,157.348,91.65,113.047,245.3,0.072
2024-10-06 22:00:00,138.34,111.58,3284.45,95.96,10.97,0.0,22.2,73.0,8.4,1014.1,0.0,0.0,Sunday,10,4.94,4.72,8.1,4.57,2.48,2.24,0.0,179.956,22,6,4.348,175.068,165.23,102.113,126.413,170.94,0.072
2024-10-06 23:00:00,140.59,113.25,3124.24,95.96,11.56,0.01,22.1,70.0,7.3,1014.0,0.0,0.0,Sunday,10,4.95,4.74,8.05,4.57,2.53,2.12,0.0,180.818,23,6,0.862,178.794,170.961,109.33,135.567,170.17,0.069
2024-10-07 00:00:00,132.22,106.86,2723.69,93.22,10.73,0.12,21.9,69.0,8.0,1013.6,0.0,0.0,Monday,10,4.89,4.68,7.91,4.55,2.46,2.2,0.0,177.519,0,7,-3.299,179.431,174.548,110.563,137.05,142.35,0.068
2024-10-07 01:00:00,126.04,102.19,2376.56,83.63,9.54,0.41,22.1,65.0,8.0,1013.2,0.0,0.0,Monday,10,4.84,4.64,7.77,4.44,2.36,2.2,0.0,175.108,1,7,-2.411,177.815,176.441,107.433,132.95,154.7,0.064
2024-10-07 02:00:00,122.43,99.17,2162.93,73.34,8.23,0.89,21.7,66.0,8.8,1013.0,0.0,0.0,Monday,10,4.82,4.61,7.68,4.31,2.22,2.28,0.0,173.548,2,7,-1.559,175.392,177.093,102.74,126.897,177.94,0.065
2024-10-07 03:00:00,118.85,95.88,1976.01,62.38,6.74,1.68,21.2,67.0,9.3,1013.1,0.0,0.0,Monday,10,4.79,4.57,7.59,4.15,2.05,2.33,0.0,171.85,3,7,-1.699,173.502,176.466,99.08,122.44,178.08,0.066
2024-10-07 04:00:00,117.29,94.43,1842.5,54.15,6.26,2.06,20.4,69.0,8.4,1013.4,0.0,0.0,Monday,10,4.77,4.56,7.52,4.01,1.98,2.24,0.0,171.101,4,7,-0.749,172.166,174.991,96.493,119.523,148.92,0.068
2024-10-07 05:00:00,116.97,94.17,1789.09,50.04,6.62,1.5,19.9,71.0,7.8,1013.6,0.0,0.0,Monday,10,4.77,4.56,7.49,3.93,2.03,2.17,0.0,170.967,5,7,-0.134,171.306,173.349,94.827,117.703,159.2,0.07
2024-10-07 06:00:00,117.13,93.34,1869.2,48.67,7.87,0.37,21.5,65.0,8.0,1014.4,0.0,0.0,Monday,10,4.77,4.55,7.53,3.91,2.18,2.2,0.0,170.538,6,7,-0.429,170.868,172.185,93.98,117.13,172.0,0.064
2024-10-07 07:00:00,127.9,100.78,2563.48,52.09,10.37,0.22,22.6,66.0,5.5,1014.6,0.0,0.0,Monday,10,4.86,4.62,7.85,3.97,2.43,1.87,0.0,174.38,7,7,3.842,171.961,172.064,96.097,120.667,180.8,0.065
2024-10-07 08:00:00,147.82,116.27,3952.03,58.95,13.47,2.41,25.6,53.0,1.2,1015.1,0.0,0.0,Monday,10,5.0,4.76,8.28,4.09,2.67,0.79,0.0,182.378,8,7,7.998,175.765,173.535,103.463,130.95,225.28,0.052
2024-10-07 09:00:00,164.89,130.43,5126.95,72.66,15.74,6.44,26.4,56.0,5.1,1015.8,0.0,0.0,Monday,10,5.11,4.88,8.54,4.3,2.82,1.81,0.0,189.689,9,7,7.311,182.149,176.509,115.827,146.87,245.52,0.055
2024-10-07 10:00:00,154.82,123.09,4806.52,94.59,15.14,17.7,27.2,55.0,8.9,1016.2,0.0,0.0,Monday,10,5.05,4.82,8.48,4.56,2.78,2.29,0.0,185.899,10,7,-3.79,185.988,178.975,123.263,155.843,228.48,0.054
2024-10-07 11:00:00,118.89,93.78,3204.35,93.22,13.35,62.23,27.9,53.0,12.5,1015.9,0.0,0.0,Monday,10,4.79,4.55,8.07,4.55,2.66,2.6,0.0,170.765,11,7,-15.134,182.118,178.941,115.767,146.2,217.62,0.052
2024-10-07 12:00:00,51.13,38.22,680.92,13.71,14.78,148.77,28.6,52.0,13.2,1015.0,0.0,5.0,Monday,10,3.95,3.67,6.52,2.69,2.76,2.65,1.79,107.697,12,7,-63.068,154.787,168.468,85.03,108.28,228.8,0.051
2024-10-07 13:00:00,51.26,38.31,554.08,7.8,12.99,163.08,29.4,47.0,12.0,1013.6,0.0,11.0,Monday,10,3.96,3.67,6.32,2.17,2.64,2.56,2.48,107.919,13,7,0.222,128.794,157.391,56.77,73.76,161.7,0.046
2024-10-07 14:00:00,54.35,41.01,574.11,8.74,14.78,173.09,29.5,46.0,10.3,1012.5,0.0,33.0,Monday,10,4.01,3.74,6.35,2.28,2.76,2.42,3.53,114.567,14,7,6.648,110.061,146.089,39.18,52.247,35.4,0.045
2024-10-07 15:00:00,66.59,51.92,821.11,18.68,14.19,178.81,29.3,46.0,10.5,1012.1,0.0,74.0,Monday,10,4.21,3.97,6.71,2.98,2.72,2.44,4.32,141.431,15,7,26.864,121.306,138.047,43.747,57.4,149.43,0.045
2024-10-07 16:00:00,83.32,66.75,1174.93,33.93,11.92,168.8,28.2,52.0,11.2,1012.2,0.0,100.0,Monday,10,4.43,4.22,7.07,3.55,2.56,2.5,4.62,156.809,16,7,15.378,137.602,133.198,53.227,68.087,250.98,0.051
2024-10-07 17:00:00,95.7,77.39,1508.71,52.09,10.85,143.05,26.8,63.0,8.3,1012.6,0.0,100.0,Monday,10,4.57,4.36,7.32,3.97,2.47,2.23,4.62,162.303,17,7,5.494,153.514,131.788,65.353,81.87,335.0,0.062
2024-10-07 18:00:00,118.62,97.18,2590.18,115.16,10.97,56.51,24.8,73.0,6.0,1013.7,0.0,100.0,Monday,10,4.78,4.59,7.86,4.75,2.48,1.95,4.62,172.521,18,7,10.218,163.877,142.592,80.44,99.213,327.36,0.072
2024-10-07 19:00:00,151.08,124.64,3791.81,146.69,11.8,0.47,24.5,67.0,6.0,1014.1,0.0,98.0,Monday,10,5.02,4.83,8.24,5.0,2.55,1.95,4.6,186.699,19,7,14.179,173.841,155.722,99.737,121.8,294.0,0.066
2024-10-07 20:00:00,183.03,151.46,4379.27,138.46,12.76,0.0,24.1,66.0,7.0,1014.8,0.0,100.0,Monday,10,5.22,5.03,8.38,4.94,2.62,2.08,4.62,201.951,20,7,15.252,187.057,170.286,124.427,150.91,248.23,0.065
2024-10-07 21:00:00,215.45,179.11,4913.33,141.2,14.66,0.0,23.3,65.0,19.7,1016.2,0.0,100.0,Monday,10,5.38,5.19,8.5,4.96,2.75,3.03,4.62,229.352,21,7,27.401,206.001,184.939,151.737,183.187,244.65,0.064
2024-10-07 22:00:00,232.5,193.37,5073.55,141.2,16.45,0.0,21.3,68.0,15.5,1016.5,0.0,100.0,Monday,10,5.45,5.27,8.53,4.96,2.86,2.8,4.62,243.484,22,7,14.132,224.929,199.385,174.647,210.327,238.56,0.067
2024-10-07 23:00:00,228.55,189.77,4753.11,135.72,16.93,0.0,21.2,68.0,14.0,1015.6,0.0,98.0,Monday,10,5.44,5.25,8.47,4.92,2.89,2.71,4.6,239.916,23,7,-3.568,237.584,212.321,187.417,225.5,175.96,0.067
2024-10-08 00:00:00,205.82,171.3,4005.43,127.49,15.5,0.03,21.3,67.0,11.2,1014.7,0.0,95.0,Tuesday,10,5.33,5.15,8.3,4.86,2.8,2.5,4.56,221.613,0,8,-18.304,235.004,220.503,184.813,222.29,127.8,0.066
2024-10-08 01:00:00,182.49,152.56,3364.56,113.79,12.76,1.04,20.9,71.0,11.4,1013.7,0.0,100.0,Tuesday,10,5.21,5.03,8.12,4.74,2.62,2.52,4.62,203.041,1,8,-18.571,221.523,223.226,171.21,205.62,125.4,0.07
2024-10-08 02:00:00,166.33,138.97,2857.21,93.22,10.25,7.42,21.0,74.0,6.7,1013.0,0.0,60.0,Tuesday,10,5.12,4.94,7.96,4.55,2.42,2.04,4.11,194.098,2,8,-8.943,206.251,221.917,154.277,184.88,147.0,0.073
2024-10-08 03:00:00,147.69,123.7,2243.04,61.69,7.63,22.71,19.2,81.0,12.6,1013.8,0.0,43.0,Tuesday,10,5.0,4.83,7.72,4.14,2.16,2.61,3.78,186.214,3,8,-7.884,194.451,214.728,138.41,165.503,412.8,0.08
2024-10-08 04:00:00,137.68,116.6,1762.39,39.76,5.84,36.12,18.7,83.0,12.8,1014.6,0.0,95.0,Tuesday,10,4.93,4.77,7.47,3.71,1.92,2.62,4.56,182.548,4,8,-3.666,187.62,204.572,126.423,150.567,289.85,0.082
2024-10-08 05:00:00,145.51,124.6,1628.88,32.22,5.19,40.77,19.0,81.0,16.4,1014.7,0.0,49.0,Tuesday,10,4.99,4.83,7.4,3.5,1.82,2.86,3.91,186.679,5,8,4.131,185.147,195.699,121.633,143.627,266.0,0.08
2024-10-08 06:00:00,138.43,119.4,1468.66,27.42,6.44,52.21,19.4,79.0,7.7,1014.9,0.0,38.0,Tuesday,10,4.94,4.79,7.29,3.35,2.01,2.16,3.66,183.994,6,8,-2.685,184.407,189.429,120.2,140.54,217.28,0.078
2024-10-08 07:00:00,128.75,110.95,1642.23,42.84,7.75,39.7,20.3,75.0,11.2,1015.9,0.0,19.0,Tuesday,10,4.87,4.72,7.4,3.78,2.17,2.5,3.0,179.631,7,8,-4.363,183.434,185.527,118.317,137.563,227.36,0.074
2024-10-08 08:00:00,126.43,108.11,2109.53,69.23,8.94,12.16,22.3,72.0,11.0,1016.7,0.0,38.0,Tuesday,10,4.85,4.69,7.65,4.25,2.3,2.48,3.66,178.164,8,8,-1.466,180.596,182.872,112.82,131.203,254.22,0.071
2024-10-08 09:00:00,125.27,105.26,2590.18,74.71,10.01,8.23,21.3,77.0,17.2,1018.9,0.0,72.0,Tuesday,10,4.84,4.67,7.86,4.33,2.4,2.9,4.29,176.693,9,8,-1.472,178.163,181.285,108.107,126.817,142.71,0.076
2024-10-08 10:00:00,119.18,97.47,2857.21,76.09,11.68,18.95,20.9,80.0,11.6,1019.3,0.0,94.0,Tuesday,10,4.79,4.59,7.96,4.34,2.54,2.53,4.55,172.67,10,8,-4.022,175.843,179.638,103.613,123.627,263.34,0.078
2024-10-08 11:00:00,100.1,79.38,2643.59,74.03,14.19,44.35,22.7,68.0,10.6,1018.4,0.0,81.0,Tuesday,10,4.62,4.39,7.88,4.32,2.72,2.45,4.41,163.33,11,8,-9.34,170.898,175.747,94.037,114.85,290.56,0.067
2024-10-08 12:00:00,47.83,32.83,867.84,22.28,20.5,123.02,24.4,61.0,13.9,1015.9,0.0,2.0,Tuesday,10,3.89,3.52,6.77,3.15,3.07,2.7,1.1,94.595,12,8,-68.735,143.532,160.847,69.893,89.037,400.16,0.06
2024-10-08 13:00:00,43.53,27.44,614.17,14.22,19.79,141.62,27.1,51.0,4.4,1014.5,0.0,14.0,Tuesday,10,3.8,3.35,6.42,2.72,3.03,1.69,2.71,83.26,13,8,-11.335,113.728,144.785,46.55,63.82,208.67,0.05
2024-10-08 14:00:00,44.3,27.43,580.79,13.88,22.17,147.34,27.3,49.0,2.7,1013.8,0.0,34.0,Tuesday,10,3.81,3.35,6.37,2.7,3.14,1.31,3.56,83.239,14,8,-0.021,87.031,128.965,29.233,45.22,305.76,0.048
2024-10-08 15:00:00,45.04,27.87,594.14,16.11,23.13,148.77,27.0,51.0,6.5,1013.4,0.0,86.0,Tuesday,10,3.83,3.36,6.39,2.84,3.18,2.01,4.47,84.164,15,8,0.925,83.555,113.543,27.58,44.29,297.0,0.05
2024-10-08 16:00:00,46.68,29.98,634.19,19.36,19.79,145.91,26.5,55.0,7.9,1013.4,0.0,7.0,Tuesday,10,3.86,3.43,6.45,3.01,3.03,2.19,2.08,88.602,16,8,4.437,85.335,99.532,28.427,45.34,455.8,0.054
2024-10-08 17:00:00,48.6,33.59,714.3,23.65,13.59,134.47,24.8,67.0,9.3,1013.6,0.0,5.0,Tuesday,10,3.9,3.54,6.57,3.2,2.68,2.33,1.79,96.194,17,8,7.592,89.653,88.342,30.48,46.773,287.68,0.066
2024-10-08 18:00:00,46.83,33.62,881.2,32.56,8.46,110.15,22.3,77.0,16.2,1015.0,0.0,34.0,Tuesday,10,3.87,3.54,6.78,3.51,2.25,2.84,3.56,96.257,18,8,0.063,93.684,88.619,32.397,47.37,236.38,0.076
2024-10-08 19:00:00,44.33,31.32,961.3,35.64,6.56,90.12,21.6,79.0,9.9,1015.2,0.0,5.0,Tuesday,10,3.81,3.48,6.87,3.6,2.02,2.39,1.79,91.42,19,8,-4.837,94.623,89.979,32.843,46.587,300.24,0.078
2024-10-08 20:00:00,44.88,30.92,934.6,32.22,6.26,85.83,21.4,79.0,8.7,1015.2,0.0,25.0,Tuesday,10,3.83,3.46,6.84,3.5,1.98,2.27,3.26,90.579,20,8,-0.841,92.752,91.202,31.953,45.347,94.16,0.078
2024-10-08 21:00:00,47.21,32.25,947.95,30.85,6.68,82.97,21.3,78.0,9.8,1015.2,0.0,37.0,Tuesday,10,3.88,3.5,6.86,3.46,2.04,2.38,3.64,93.376,21,8,2.797,91.791,92.738,31.497,45.473,57.51,0.077
2024-10-08 22:00:00,50.55,34.24,1001.36,32.22,7.21,75.1,20.8,78.0,10.1,1014.9,0.0,0.0,Tuesday,10,3.94,3.56,6.91,3.5,2.11,2.41,0.0,97.561,22,8,4.185,93.838,94.231,32.47,47.547,135.2,0.077
2024-10-08 23:00:00,53.88,36.64,1068.12,35.3,7.51,65.8,20.4,79.0,9.3,1014.4,0.0,0.0,Tuesday,10,4.01,3.63,6.97,3.59,2.14,2.33,0.0,103.807,23,8,6.247,98.248,95.5,34.377,50.547,161.16,0.078
2024-10-09 00:00:00,54.83,37.58,1068.12,34.96,7.27,58.65,20.0,79.0,9.0,1013.8,0.0,0.0,Wednesday,10,4.02,3.65,6.97,3.58,2.11,2.3,0.0,106.122,0,9,2.315,102.496,97.144,36.153,53.087,186.0,0.078
2024-10-09 01:00:00,55.37,38.17,1041.41,31.53,6.85,55.07,19.5,81.0,8.6,1013.4,0.0,0.0,Wednesday,10,4.03,3.67,6.95,3.48,2.06,2.26,0.0,107.574,1,9,1.453,105.834,99.836,37.463,54.693,315.9,0.08
2024-10-09 02:00:00,57.03,39.65,988.01,27.42,6.5,53.64,19.2,81.0,8.4,1012.9,0.0,0.0,Wednesday,10,4.06,3.7,6.9,3.35,2.01,2.24,0.0,111.219,2,9,3.644,108.305,103.276,38.467,55.743,190.08,0.08
2024-10-09 03:00:00,58.35,40.79,947.95,23.99,6.08,52.93,18.8,81.0,7.9,1012.7,0.0,0.0,Wednesday,10,4.08,3.73,6.86,3.22,1.96,2.19,0.0,114.026,3,9,2.807,110.94,106.718,39.537,56.917,163.56,0.08
2024-10-09 04:00:00,60.09,42.47,921.25,21.59,5.78,50.78,18.4,82.0,7.2,1012.3,0.0,0.0,Wednesday,10,4.11,3.77,6.83,3.12,1.91,2.1,0.0,118.162,4,9,4.137,114.469,110.152,40.97,58.49,180.32,0.081
2024-10-09 05:00:00,61.19,43.56,934.6,20.91,5.66,47.92,18.3,81.0,7.2,1012.4,0.0,0.0,Wednesday,10,4.13,3.8,6.84,3.09,1.9,2.1,0.0,120.846,5,9,2.684,117.678,112.991,42.273,59.877,184.83,0.08
2024-10-09 06:00:00,62.93,44.82,988.01,23.99,5.9,42.2,17.9,88.0,7.2,1013.8,0.0,0.0,Wednesday,10,4.16,3.82,6.9,3.22,1.93,2.1,0.0,123.949,6,9,3.103,120.986,115.963,43.617,61.403,166.47,0.087
2024-10-09 07:00:00,67.55,47.98,1255.04,39.76,7.21,26.82,19.1,84.0,7.9,1014.3,0.0,15.0,Wednesday,10,4.23,3.89,7.14,3.71,2.11,2.19,2.77,131.73,7,9,7.781,125.508,119.989,45.453,63.89,171.9,0.083
2024-10-09 08:00:00,71.19,50.62,1655.58,50.04,8.94,21.64,21.5,74.0,10.3,1014.6,0.0,36.0,Wednesday,10,4.28,3.94,7.41,3.93,2.3,2.42,3.61,138.23,8,9,6.501,131.303,124.49,47.807,67.223,193.5,0.073
2024-10-09 09:00:00,71.25,50.66,1815.8,50.04,10.85,38.27,23.2,67.0,11.2,1014.8,0.0,14.0,Wednesday,10,4.28,3.94,7.5,3.93,2.47,2.5,2.71,138.329,9,9,0.098,136.096,128.541,49.753,69.997,199.52,0.066
2024-10-09 10:00:00,75.76,54.82,1842.5,50.72,11.92,61.51,24.5,61.0,12.6,1014.5,0.0,0.0,Wednesday,10,4.34,4.02,7.52,3.95,2.56,2.61,0.0,148.572,10,9,10.243,141.71,133.609,52.033,72.733,205.8,0.06
2024-10-09 11:00:00,80.27,59.68,1708.98,46.61,12.4,105.86,25.3,59.0,13.2,1013.8,0.0,0.0,Wednesday,10,4.4,4.11,7.44,3.86,2.6,2.65,0.0,153.158,11,9,4.586,146.686,138.995,55.053,75.76,199.87,0.058
